filename,width,height,class,xmin,ymin,xmax,ymax
GalvanizeMax_ImageSet/images/dog/n02084071_13504.JPEG,500,375,1,178,117,249,189
GalvanizeMax_ImageSet/images/cow/n01887787_6870.JPEG,500,331,4,111,32,413,296
GalvanizeMax_ImageSet/images/dog/n02084071_2261.JPEG,500,325,1,117,94,401,307
GalvanizeMax_ImageSet/images/cow/n01887787_8988.JPEG,500,334,4,24,3,359,305
GalvanizeMax_ImageSet/images/cow/n01887787_421.JPEG,500,332,4,241,155,268,191
GalvanizeMax_ImageSet/images/hawk/n01605630_9501.JPEG,345,500,2,10,152,296,426
GalvanizeMax_ImageSet/images/cow/n01887787_8979.JPEG,203,152,4,145,67,194,137
GalvanizeMax_ImageSet/images/hawk/n01605630_7190.JPEG,396,500,2,114,105,248,421
GalvanizeMax_ImageSet/images/dog/n02084071_1787.JPEG,500,375,1,94,112,476,302
GalvanizeMax_ImageSet/images/cow/n01887787_8716.JPEG,500,373,4,31,18,486,263
GalvanizeMax_ImageSet/images/cow/n01887787_693.JPEG,500,375,4,398,38,471,187
GalvanizeMax_ImageSet/images/cow/n01887787_5158.JPEG,500,331,4,426,136,490,247
GalvanizeMax_ImageSet/images/cow/n01887787_11540.JPEG,500,333,4,65,127,451,285
GalvanizeMax_ImageSet/images/cow/n01887787_13889.JPEG,500,375,4,76,155,383,272
GalvanizeMax_ImageSet/images/cow/n01887787_12897.JPEG,500,331,4,370,40,465,169
GalvanizeMax_ImageSet/images/cow/n01887787_1756.JPEG,500,375,4,107,130,280,351
GalvanizeMax_ImageSet/images/cow/n01887787_4250.JPEG,500,380,4,38,7,452,316
GalvanizeMax_ImageSet/images/cow/n01887787_2951.JPEG,300,200,4,66,43,250,183
GalvanizeMax_ImageSet/images/cow/n01887787_38.JPEG,332,500,4,71,122,330,498
GalvanizeMax_ImageSet/images/badger/n02447366_13826.JPEG,500,375,5,0,55,394,374
GalvanizeMax_ImageSet/images/cow/n01887787_4496.JPEG,500,331,4,2,2,444,330
GalvanizeMax_ImageSet/images/hawk/n01605630_16222.JPEG,500,387,2,179,96,437,305
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_2539.JPEG,500,333,3,123,37,363,308
GalvanizeMax_ImageSet/images/cow/n01887787_3435.JPEG,500,331,4,80,48,265,246
GalvanizeMax_ImageSet/images/cow/n01887787_9228.JPEG,1024,771,4,433,417,587,638
GalvanizeMax_ImageSet/images/hawk/n01605630_9291.JPEG,500,375,2,0,79,421,373
GalvanizeMax_ImageSet/images/dog/n02084071_15195.JPEG,500,375,1,16,73,314,349
GalvanizeMax_ImageSet/images/cow/n01887787_12466.JPEG,500,332,4,135,43,487,252
GalvanizeMax_ImageSet/images/cow/n01887787_3720.JPEG,499,500,4,4,27,426,444
GalvanizeMax_ImageSet/images/badger/n02447366_6267.JPEG,500,399,5,0,97,408,332
GalvanizeMax_ImageSet/images/cow/n01887787_5951.JPEG,380,285,4,114,20,296,229
GalvanizeMax_ImageSet/images/hawk/n01605630_1603.JPEG,500,446,2,176,196,408,417
GalvanizeMax_ImageSet/images/cow/n01887787_12293.JPEG,500,330,4,161,199,276,275
GalvanizeMax_ImageSet/images/cow/n01887787_14371.JPEG,500,332,4,325,155,440,223
GalvanizeMax_ImageSet/images/cow/n01887787_7868.JPEG,240,191,4,63,34,133,152
GalvanizeMax_ImageSet/images/dog/n02084071_1876.JPEG,500,332,1,52,91,186,216
GalvanizeMax_ImageSet/images/cow/n01887787_1971.JPEG,500,331,4,152,76,390,201
GalvanizeMax_ImageSet/images/badger/n02447366_22737.JPEG,500,334,5,47,83,303,333
GalvanizeMax_ImageSet/images/cow/n01887787_693.JPEG,500,375,4,149,50,266,232
GalvanizeMax_ImageSet/images/dog/n02084071_27032.JPEG,300,400,1,34,32,299,398
GalvanizeMax_ImageSet/images/cow/n01887787_12184.JPEG,500,331,4,85,79,355,250
GalvanizeMax_ImageSet/images/cow/n01887787_3247.JPEG,500,331,4,1,28,354,290
GalvanizeMax_ImageSet/images/cow/n01887787_4233.JPEG,500,331,4,88,5,435,279
GalvanizeMax_ImageSet/images/dog/n02084071_864.JPEG,500,348,1,65,30,430,271
GalvanizeMax_ImageSet/images/cow/n01887787_10550.JPEG,500,194,4,297,105,311,119
GalvanizeMax_ImageSet/images/dog/n02084071_156.JPEG,500,333,1,0,38,356,332
GalvanizeMax_ImageSet/images/cow/n01887787_5199.JPEG,500,331,4,404,232,498,296
GalvanizeMax_ImageSet/images/cow/n01887787_2058.JPEG,500,417,4,32,101,366,346
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_579.JPEG,800,648,3,109,46,620,569
GalvanizeMax_ImageSet/images/hawk/n01605630_11204.JPEG,500,333,2,328,84,398,300
GalvanizeMax_ImageSet/images/hawk/n01605630_2964.JPEG,500,348,2,43,54,310,309
GalvanizeMax_ImageSet/images/cow/n01887787_9646.JPEG,500,331,4,164,90,305,209
GalvanizeMax_ImageSet/images/badger/n02447366_10363.JPEG,250,167,5,5,52,186,155
GalvanizeMax_ImageSet/images/cow/n01887787_12241.JPEG,800,556,4,151,188,172,213
GalvanizeMax_ImageSet/images/cow/n01887787_1714.JPEG,240,160,4,24,4,239,153
GalvanizeMax_ImageSet/images/cow/n01887787_4539.JPEG,500,331,4,126,29,488,256
GalvanizeMax_ImageSet/images/cow/n01887787_751.JPEG,350,233,4,5,41,145,227
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_3359.JPEG,500,375,3,132,95,285,224
GalvanizeMax_ImageSet/images/cow/n01887787_14019.JPEG,500,346,4,138,200,209,288
GalvanizeMax_ImageSet/images/cow/n01887787_6057.JPEG,500,375,4,279,132,395,324
GalvanizeMax_ImageSet/images/cow/n01887787_9654.JPEG,300,201,4,84,49,203,194
GalvanizeMax_ImageSet/images/badger/n02447366_11226.JPEG,300,189,5,165,31,289,160
GalvanizeMax_ImageSet/images/cow/n01887787_2240.JPEG,480,384,4,435,234,473,255
GalvanizeMax_ImageSet/images/dog/n02084071_1999.JPEG,500,335,1,12,11,491,325
GalvanizeMax_ImageSet/images/dog/n02084071_1115.JPEG,500,333,1,169,85,423,332
GalvanizeMax_ImageSet/images/cow/n01887787_3981.JPEG,512,384,4,264,145,327,228
GalvanizeMax_ImageSet/images/cow/n01887787_454.JPEG,600,400,4,332,194,398,239
GalvanizeMax_ImageSet/images/cow/n01887787_2040.JPEG,500,331,4,287,178,379,277
GalvanizeMax_ImageSet/images/cow/n01887787_10171.JPEG,500,332,4,135,244,291,314
GalvanizeMax_ImageSet/images/hawk/n01605630_6536.JPEG,500,415,2,122,61,428,361
GalvanizeMax_ImageSet/images/cow/n01887787_2673.JPEG,500,332,4,71,66,367,324
GalvanizeMax_ImageSet/images/dog/n02084071_18168.JPEG,500,327,1,93,146,278,289
GalvanizeMax_ImageSet/images/cow/n01887787_2373.JPEG,500,499,4,409,139,450,172
GalvanizeMax_ImageSet/images/cow/n01887787_11903.JPEG,332,500,4,4,31,332,348
GalvanizeMax_ImageSet/images/cow/n01887787_7173.JPEG,500,375,4,53,173,97,215
GalvanizeMax_ImageSet/images/badger/n02447366_965.JPEG,500,375,5,150,0,498,374
GalvanizeMax_ImageSet/images/dog/n02084071_503.JPEG,375,500,1,0,0,358,498
GalvanizeMax_ImageSet/images/cow/n01887787_4714.JPEG,500,331,4,340,193,482,323
GalvanizeMax_ImageSet/images/hawk/n01605630_5815.JPEG,500,333,2,134,40,499,315
GalvanizeMax_ImageSet/images/cow/n01887787_9775.JPEG,500,331,4,52,98,211,186
GalvanizeMax_ImageSet/images/hawk/n01605630_1730.JPEG,500,333,2,192,50,307,332
GalvanizeMax_ImageSet/images/cow/n01887787_10005.JPEG,477,500,4,7,221,80,306
GalvanizeMax_ImageSet/images/cow/n01887787_480.JPEG,500,332,4,249,289,317,313
GalvanizeMax_ImageSet/images/badger/n02447366_8338.JPEG,484,323,5,114,17,460,299
GalvanizeMax_ImageSet/images/hawk/n01605630_5493.JPEG,500,375,2,182,0,324,91
GalvanizeMax_ImageSet/images/dog/n02084071_24027.JPEG,382,590,1,23,5,339,581
GalvanizeMax_ImageSet/images/dog/n02084071_1720.JPEG,500,375,1,130,38,348,246
GalvanizeMax_ImageSet/images/cow/n01887787_760.JPEG,500,375,4,3,147,59,247
GalvanizeMax_ImageSet/images/cow/n01887787_3153.JPEG,332,500,4,30,100,279,459
GalvanizeMax_ImageSet/images/cow/n01887787_11395.JPEG,203,152,4,11,6,97,108
GalvanizeMax_ImageSet/images/dog/n02084071_117.JPEG,500,256,1,281,158,361,233
GalvanizeMax_ImageSet/images/hawk/n01605630_8281.JPEG,126,200,2,7,7,115,193
GalvanizeMax_ImageSet/images/hawk/n01605630_7348.JPEG,500,375,2,99,76,499,316
GalvanizeMax_ImageSet/images/hawk/n01605630_5538.JPEG,412,480,2,218,122,369,466
GalvanizeMax_ImageSet/images/cow/n01887787_7889.JPEG,91,128,4,17,81,57,102
GalvanizeMax_ImageSet/images/cow/n01887787_10579.JPEG,332,500,4,32,158,247,376
GalvanizeMax_ImageSet/images/hawk/n01605630_5308.JPEG,500,335,2,211,104,407,268
GalvanizeMax_ImageSet/images/cow/n01887787_7404.JPEG,500,336,4,285,224,455,320
GalvanizeMax_ImageSet/images/dog/n02084071_202.JPEG,375,500,1,1,82,373,395
GalvanizeMax_ImageSet/images/cow/n01887787_748.JPEG,500,333,4,75,31,391,310
GalvanizeMax_ImageSet/images/cow/n01887787_2560.JPEG,500,331,4,110,195,215,275
GalvanizeMax_ImageSet/images/cow/n01887787_10550.JPEG,500,194,4,452,104,475,114
GalvanizeMax_ImageSet/images/cow/n01887787_6639.JPEG,500,331,4,428,223,488,284
GalvanizeMax_ImageSet/images/badger/n02447366_34242.JPEG,500,333,5,60,65,395,277
GalvanizeMax_ImageSet/images/badger/n02447366_10523.JPEG,200,143,5,40,31,128,119
GalvanizeMax_ImageSet/images/cow/n01887787_192.JPEG,500,331,4,172,159,336,237
GalvanizeMax_ImageSet/images/cow/n01887787_4437.JPEG,332,500,4,92,141,259,403
GalvanizeMax_ImageSet/images/cow/n01887787_14698.JPEG,640,480,4,76,129,502,422
GalvanizeMax_ImageSet/images/badger/n02447366_1537.JPEG,500,370,5,0,135,398,369
GalvanizeMax_ImageSet/images/cow/n01887787_8674.JPEG,331,500,4,23,292,307,463
GalvanizeMax_ImageSet/images/hawk/n01605630_15583.JPEG,333,500,2,83,13,275,485
GalvanizeMax_ImageSet/images/cow/n01887787_1209.JPEG,500,331,4,112,258,192,291
GalvanizeMax_ImageSet/images/cow/n01887787_4229.JPEG,500,375,4,58,176,246,290
GalvanizeMax_ImageSet/images/cow/n01887787_6993.JPEG,170,113,4,8,17,70,113
GalvanizeMax_ImageSet/images/cow/n01887787_4475.JPEG,285,380,4,178,179,220,252
GalvanizeMax_ImageSet/images/cow/n01887787_3290.JPEG,500,338,4,345,214,404,261
GalvanizeMax_ImageSet/images/cow/n01887787_5619.JPEG,500,331,4,166,87,444,331
GalvanizeMax_ImageSet/images/dog/n02084071_19344.JPEG,500,375,1,19,2,499,374
GalvanizeMax_ImageSet/images/cow/n01887787_12300.JPEG,500,332,4,289,157,315,209
GalvanizeMax_ImageSet/images/hawk/n01605630_478.JPEG,500,416,2,151,158,315,305
GalvanizeMax_ImageSet/images/cow/n01887787_9937.JPEG,500,445,4,306,276,381,416
GalvanizeMax_ImageSet/images/cow/n01887787_6890.JPEG,500,331,4,143,79,372,272
GalvanizeMax_ImageSet/images/cow/n01887787_13786.JPEG,332,500,4,55,119,330,462
GalvanizeMax_ImageSet/images/dog/n02084071_1777.JPEG,500,334,1,130,60,426,289
GalvanizeMax_ImageSet/images/cow/n01887787_684.JPEG,512,384,4,1,9,112,219
GalvanizeMax_ImageSet/images/cow/n01887787_1772.JPEG,500,331,4,357,141,483,274
GalvanizeMax_ImageSet/images/cow/n01887787_10526.JPEG,500,334,4,421,203,465,223
GalvanizeMax_ImageSet/images/cow/n01887787_3160.JPEG,500,334,4,106,190,133,208
GalvanizeMax_ImageSet/images/hawk/n01605630_2541.JPEG,500,357,2,67,10,405,334
GalvanizeMax_ImageSet/images/cow/n01887787_8571.JPEG,500,395,4,96,60,393,361
GalvanizeMax_ImageSet/images/badger/n02447366_17645.JPEG,500,333,5,52,25,461,301
GalvanizeMax_ImageSet/images/cow/n01887787_4268.JPEG,500,334,4,232,171,384,250
GalvanizeMax_ImageSet/images/badger/n02447366_7484.JPEG,404,500,5,102,1,402,426
GalvanizeMax_ImageSet/images/cow/n01887787_3290.JPEG,500,338,4,385,193,410,208
GalvanizeMax_ImageSet/images/badger/n02447366_18552.JPEG,500,400,5,121,0,462,345
GalvanizeMax_ImageSet/images/cow/n01887787_4701.JPEG,500,327,4,135,11,488,293
GalvanizeMax_ImageSet/images/dog/n02084071_1134.JPEG,500,332,1,85,12,497,323
GalvanizeMax_ImageSet/images/dog/n02084071_207.JPEG,375,500,1,226,0,370,85
GalvanizeMax_ImageSet/images/cow/n01887787_7046.JPEG,331,500,4,27,285,223,463
GalvanizeMax_ImageSet/images/cow/n01887787_6956.JPEG,500,331,4,170,70,362,286
GalvanizeMax_ImageSet/images/cow/n01887787_3817.JPEG,332,500,4,19,42,316,446
GalvanizeMax_ImageSet/images/cow/n01887787_13614.JPEG,500,375,4,372,34,475,255
GalvanizeMax_ImageSet/images/badger/n02447366_585.JPEG,500,333,5,216,37,447,318
GalvanizeMax_ImageSet/images/hawk/n01605630_176.JPEG,500,493,2,116,76,283,458
GalvanizeMax_ImageSet/images/hawk/n01605630_11172.JPEG,379,500,2,93,51,313,483
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_107.JPEG,200,169,3,8,3,184,165
GalvanizeMax_ImageSet/images/cow/n01887787_3874.JPEG,500,331,4,280,112,500,326
GalvanizeMax_ImageSet/images/cow/n01887787_14519.JPEG,500,332,4,399,138,425,163
GalvanizeMax_ImageSet/images/cow/n01887787_12028.JPEG,356,500,4,7,105,303,474
GalvanizeMax_ImageSet/images/cow/n01887787_13043.JPEG,332,500,4,3,163,245,365
GalvanizeMax_ImageSet/images/dog/n02084071_1064.JPEG,500,362,1,85,76,499,310
GalvanizeMax_ImageSet/images/badger/n02447366_3036.JPEG,360,353,5,39,36,274,305
GalvanizeMax_ImageSet/images/cow/n01887787_7695.JPEG,240,163,4,173,71,191,97
GalvanizeMax_ImageSet/images/cow/n01887787_3244.JPEG,500,331,4,82,169,166,301
GalvanizeMax_ImageSet/images/hawk/n01605630_1124.JPEG,500,428,2,108,50,341,302
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_1192.JPEG,500,375,3,121,101,337,311
GalvanizeMax_ImageSet/images/cow/n01887787_786.JPEG,500,331,4,333,39,372,92
GalvanizeMax_ImageSet/images/dog/n02084071_16101.JPEG,500,332,1,133,42,369,253
GalvanizeMax_ImageSet/images/cow/n01887787_3967.JPEG,332,500,4,36,203,241,441
GalvanizeMax_ImageSet/images/dog/n02084071_26687.JPEG,500,326,1,193,73,376,272
GalvanizeMax_ImageSet/images/hawk/n01605630_11001.JPEG,500,400,2,85,92,471,251
GalvanizeMax_ImageSet/images/cow/n01887787_14019.JPEG,500,346,4,370,214,417,256
GalvanizeMax_ImageSet/images/hawk/n01605630_1487.JPEG,500,500,2,143,25,417,498
GalvanizeMax_ImageSet/images/cow/n01887787_9436.JPEG,333,500,4,68,302,254,411
GalvanizeMax_ImageSet/images/cow/n01887787_9070.JPEG,500,375,4,308,223,427,297
GalvanizeMax_ImageSet/images/cow/n01887787_438.JPEG,500,375,4,84,66,449,334
GalvanizeMax_ImageSet/images/cow/n01887787_2431.JPEG,366,450,4,22,39,329,245
GalvanizeMax_ImageSet/images/badger/n02447366_22138.JPEG,500,375,5,113,125,478,294
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_3294.JPEG,500,334,3,64,3,352,321
GalvanizeMax_ImageSet/images/hawk/n01605630_4758.JPEG,500,375,2,176,57,336,374
GalvanizeMax_ImageSet/images/cow/n01887787_13859.JPEG,512,384,4,6,90,453,320
GalvanizeMax_ImageSet/images/cow/n01887787_13566.JPEG,500,331,4,85,144,302,256
GalvanizeMax_ImageSet/images/dog/n02084071_9816.JPEG,500,332,1,113,201,176,312
GalvanizeMax_ImageSet/images/hawk/n01605630_10444.JPEG,500,400,2,17,68,488,399
GalvanizeMax_ImageSet/images/dog/n02084071_672.JPEG,500,375,1,92,135,493,371
GalvanizeMax_ImageSet/images/cow/n01887787_14658.JPEG,500,375,4,167,142,293,227
GalvanizeMax_ImageSet/images/dog/n02084071_30511.JPEG,800,600,1,274,60,553,441
GalvanizeMax_ImageSet/images/cow/n01887787_10171.JPEG,500,332,4,414,199,469,234
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_2854.JPEG,500,333,3,106,51,365,324
GalvanizeMax_ImageSet/images/dog/n02084071_21184.JPEG,500,332,1,93,110,291,225
GalvanizeMax_ImageSet/images/badger/n02447366_6115.JPEG,400,267,5,105,71,306,203
GalvanizeMax_ImageSet/images/cow/n01887787_454.JPEG,600,400,4,188,114,317,146
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_1463.JPEG,500,334,3,73,13,357,311
GalvanizeMax_ImageSet/images/cow/n01887787_7261.JPEG,640,480,4,242,33,522,463
GalvanizeMax_ImageSet/images/badger/n02447366_6189.JPEG,256,211,5,98,1,255,177
GalvanizeMax_ImageSet/images/cow/n01887787_13198.JPEG,500,332,4,46,113,256,259
GalvanizeMax_ImageSet/images/cow/n01887787_17396.JPEG,247,360,4,37,12,213,357
GalvanizeMax_ImageSet/images/cow/n01887787_9749.JPEG,110,78,4,29,12,60,38
GalvanizeMax_ImageSet/images/dog/n02084071_17734.JPEG,500,332,1,168,97,382,278
GalvanizeMax_ImageSet/images/hawk/n01605630_5255.JPEG,376,500,2,57,41,211,487
GalvanizeMax_ImageSet/images/hawk/n01605630_5674.JPEG,400,500,2,140,157,252,303
GalvanizeMax_ImageSet/images/cow/n01887787_11436.JPEG,375,500,4,206,7,335,327
GalvanizeMax_ImageSet/images/cow/n01887787_2063.JPEG,500,332,4,62,151,85,192
GalvanizeMax_ImageSet/images/cow/n01887787_9399.JPEG,500,323,4,118,159,278,245
GalvanizeMax_ImageSet/images/hawk/n01605630_2346.JPEG,500,375,2,143,42,409,348
GalvanizeMax_ImageSet/images/dog/n02084071_11339.JPEG,1024,768,1,514,434,887,696
GalvanizeMax_ImageSet/images/cow/n01887787_17771.JPEG,467,365,4,32,35,421,281
GalvanizeMax_ImageSet/images/cow/n01887787_13720.JPEG,331,500,4,126,170,206,270
GalvanizeMax_ImageSet/images/cow/n01887787_4843.JPEG,500,375,4,160,150,203,239
GalvanizeMax_ImageSet/images/cow/n01887787_3636.JPEG,500,167,4,335,45,384,117
GalvanizeMax_ImageSet/images/badger/n02447366_33128.JPEG,500,333,5,49,64,354,277
GalvanizeMax_ImageSet/images/cow/n01887787_2186.JPEG,500,331,4,333,201,365,222
GalvanizeMax_ImageSet/images/hawk/n01605630_9554.JPEG,500,386,2,127,21,449,356
GalvanizeMax_ImageSet/images/cow/n01887787_8613.JPEG,500,331,4,94,70,441,258
GalvanizeMax_ImageSet/images/hawk/n01605630_5416.JPEG,400,500,2,38,73,398,498
GalvanizeMax_ImageSet/images/dog/n02084071_118.JPEG,333,500,1,56,40,331,371
GalvanizeMax_ImageSet/images/cow/n01887787_4501.JPEG,220,220,4,76,118,95,133
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_1619.JPEG,230,182,3,51,6,205,161
GalvanizeMax_ImageSet/images/hawk/n01605630_9122.JPEG,398,500,2,53,141,234,470
GalvanizeMax_ImageSet/images/cow/n01887787_13369.JPEG,500,375,4,57,141,206,264
GalvanizeMax_ImageSet/images/cow/n01887787_5626.JPEG,500,331,4,49,148,368,331
GalvanizeMax_ImageSet/images/cow/n01887787_5176.JPEG,500,331,4,416,128,477,195
GalvanizeMax_ImageSet/images/cow/n01887787_663.JPEG,500,320,4,11,75,175,209
GalvanizeMax_ImageSet/images/cow/n01887787_5847.JPEG,500,333,4,194,76,404,295
GalvanizeMax_ImageSet/images/cow/n01887787_1177.JPEG,500,331,4,358,277,404,326
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_2380.JPEG,600,524,3,9,43,494,521
GalvanizeMax_ImageSet/images/hawk/n01605630_2201.JPEG,369,500,2,138,190,228,381
GalvanizeMax_ImageSet/images/cow/n01887787_10992.JPEG,500,331,4,1,78,66,158
GalvanizeMax_ImageSet/images/cow/n01887787_2448.JPEG,500,320,4,221,120,298,317
GalvanizeMax_ImageSet/images/cow/n01887787_13845.JPEG,500,375,4,71,85,409,317
GalvanizeMax_ImageSet/images/cow/n01887787_6639.JPEG,500,331,4,30,179,154,237
GalvanizeMax_ImageSet/images/cow/n01887787_12241.JPEG,800,556,4,636,256,722,354
GalvanizeMax_ImageSet/images/cow/n01887787_721.JPEG,500,332,4,285,93,453,192
GalvanizeMax_ImageSet/images/cow/n01887787_721.JPEG,500,332,4,325,101,386,228
GalvanizeMax_ImageSet/images/hawk/n01605630_2510.JPEG,450,350,2,50,11,171,210
GalvanizeMax_ImageSet/images/cow/n01887787_11096.JPEG,240,136,4,76,19,114,114
GalvanizeMax_ImageSet/images/cow/n01887787_8068.JPEG,332,500,4,37,112,315,441
GalvanizeMax_ImageSet/images/dog/n02084071_1293.JPEG,500,334,1,107,28,454,333
GalvanizeMax_ImageSet/images/cow/n01887787_11608.JPEG,500,331,4,122,49,500,330
GalvanizeMax_ImageSet/images/hawk/n01605630_16165.JPEG,333,500,2,71,41,207,431
GalvanizeMax_ImageSet/images/cow/n01887787_10656.JPEG,332,500,4,62,120,320,318
GalvanizeMax_ImageSet/images/cow/n01887787_3251.JPEG,500,331,4,388,97,468,289
GalvanizeMax_ImageSet/images/cow/n01887787_8439.JPEG,220,220,4,74,102,115,143
GalvanizeMax_ImageSet/images/cow/n01887787_7746.JPEG,500,331,4,79,25,499,330
GalvanizeMax_ImageSet/images/badger/n02447366_15870.JPEG,454,500,5,155,167,342,373
GalvanizeMax_ImageSet/images/cow/n01887787_7518.JPEG,500,314,4,126,160,154,217
GalvanizeMax_ImageSet/images/cow/n01887787_873.JPEG,500,331,4,183,69,373,270
GalvanizeMax_ImageSet/images/cow/n01887787_13096.JPEG,500,331,4,2,63,120,232
GalvanizeMax_ImageSet/images/dog/n02084071_1641.JPEG,500,334,1,68,32,352,329
GalvanizeMax_ImageSet/images/dog/n02084071_15082.JPEG,145,115,1,14,0,125,114
GalvanizeMax_ImageSet/images/hawk/n01605630_1883.JPEG,500,375,2,1,0,499,374
GalvanizeMax_ImageSet/images/dog/n02084071_33798.JPEG,400,227,1,0,74,171,226
GalvanizeMax_ImageSet/images/badger/n02447366_6394.JPEG,250,115,5,2,23,169,105
GalvanizeMax_ImageSet/images/cow/n01887787_12311.JPEG,150,150,4,111,45,149,107
GalvanizeMax_ImageSet/images/dog/n02084071_1425.JPEG,500,333,1,177,0,368,94
GalvanizeMax_ImageSet/images/cow/n01887787_352.JPEG,500,156,4,196,120,212,134
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_827.JPEG,500,375,3,38,60,344,336
GalvanizeMax_ImageSet/images/dog/n02084071_9693.JPEG,332,500,1,0,7,221,322
GalvanizeMax_ImageSet/images/cow/n01887787_13904.JPEG,500,331,4,46,25,442,148
GalvanizeMax_ImageSet/images/cow/n01887787_4617.JPEG,500,331,4,89,146,290,260
GalvanizeMax_ImageSet/images/hawk/n01605630_5582.JPEG,500,400,2,278,113,434,307
GalvanizeMax_ImageSet/images/hawk/n01605630_9164.JPEG,500,373,2,54,15,418,372
GalvanizeMax_ImageSet/images/cow/n01887787_1552.JPEG,500,331,4,398,70,473,283
GalvanizeMax_ImageSet/images/cow/n01887787_4781.JPEG,143,115,4,17,3,67,41
GalvanizeMax_ImageSet/images/dog/n02084071_30461.JPEG,500,332,1,77,1,338,292
GalvanizeMax_ImageSet/images/dog/n02084071_30461.JPEG,500,332,1,233,39,498,263
GalvanizeMax_ImageSet/images/cow/n01887787_5411.JPEG,374,500,4,240,306,333,385
GalvanizeMax_ImageSet/images/dog/n02084071_8752.JPEG,1312,2000,1,320,1196,570,1670
GalvanizeMax_ImageSet/images/cow/n01887787_9752.JPEG,240,202,4,33,108,83,187
GalvanizeMax_ImageSet/images/dog/n02084071_3222.JPEG,500,500,1,23,245,130,353
GalvanizeMax_ImageSet/images/cow/n01887787_4806.JPEG,500,331,4,146,228,230,286
GalvanizeMax_ImageSet/images/cow/n01887787_10583.JPEG,500,331,4,247,210,438,311
GalvanizeMax_ImageSet/images/cow/n01887787_10796.JPEG,500,332,4,1,26,469,304
GalvanizeMax_ImageSet/images/cow/n01887787_8931.JPEG,384,512,4,19,26,162,204
GalvanizeMax_ImageSet/images/badger/n02447366_8749.JPEG,500,333,5,0,54,404,304
GalvanizeMax_ImageSet/images/cow/n01887787_7518.JPEG,500,314,4,160,93,206,124
GalvanizeMax_ImageSet/images/cow/n01887787_5024.JPEG,318,380,4,0,80,296,379
GalvanizeMax_ImageSet/images/dog/n02084071_917.JPEG,500,375,1,29,59,457,326
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_3072.JPEG,375,250,3,171,60,331,200
GalvanizeMax_ImageSet/images/badger/n02447366_8767.JPEG,500,318,5,1,1,422,302
GalvanizeMax_ImageSet/images/cow/n01887787_6986.JPEG,500,331,4,45,27,479,296
GalvanizeMax_ImageSet/images/hawk/n01605630_1409.JPEG,500,396,2,13,0,172,395
GalvanizeMax_ImageSet/images/cow/n01887787_6824.JPEG,500,331,4,95,38,499,295
GalvanizeMax_ImageSet/images/badger/n02447366_7980.JPEG,250,182,5,11,34,234,162
GalvanizeMax_ImageSet/images/badger/n02447366_3317.JPEG,500,333,5,141,109,335,259
GalvanizeMax_ImageSet/images/dog/n02084071_1733.JPEG,500,332,1,78,142,421,331
GalvanizeMax_ImageSet/images/cow/n01887787_4513.JPEG,332,500,4,270,87,323,176
GalvanizeMax_ImageSet/images/dog/n02084071_24644.JPEG,500,333,1,0,0,479,331
GalvanizeMax_ImageSet/images/hawk/n01605630_16043.JPEG,500,333,2,127,6,499,332
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_1133.JPEG,500,332,3,119,56,428,288
GalvanizeMax_ImageSet/images/badger/n02447366_4987.JPEG,375,249,5,136,86,224,184
GalvanizeMax_ImageSet/images/badger/n02447366_18324.JPEG,500,375,5,125,138,289,333
GalvanizeMax_ImageSet/images/cow/n01887787_12751.JPEG,500,331,4,33,159,177,290
GalvanizeMax_ImageSet/images/cow/n01887787_24.JPEG,500,333,4,247,160,329,201
GalvanizeMax_ImageSet/images/hawk/n01605630_44.JPEG,500,357,2,188,129,234,200
GalvanizeMax_ImageSet/images/cow/n01887787_13798.JPEG,500,329,4,48,184,69,220
GalvanizeMax_ImageSet/images/cow/n01887787_352.JPEG,500,156,4,257,102,271,112
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_1084.JPEG,500,374,3,66,88,420,315
GalvanizeMax_ImageSet/images/hawk/n01605630_5641.JPEG,375,500,2,97,76,278,416
GalvanizeMax_ImageSet/images/dog/n02084071_20961.JPEG,483,500,1,98,160,228,400
GalvanizeMax_ImageSet/images/hawk/n01605630_526.JPEG,500,375,2,208,85,350,287
GalvanizeMax_ImageSet/images/cow/n01887787_9987.JPEG,500,332,4,216,90,342,126
GalvanizeMax_ImageSet/images/cow/n01887787_13798.JPEG,500,329,4,159,189,194,215
GalvanizeMax_ImageSet/images/cow/n01887787_14586.JPEG,500,336,4,154,152,337,285
GalvanizeMax_ImageSet/images/dog/n02084071_4299.JPEG,500,332,1,94,46,284,274
